epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,363.416,0.65686,0.30365,0.00309,0.97057,0.94805,0.96393,0.85308,0.55842,0.28546,0.00404,0.0009209,0.0009209,0.0009209
111,366.529,0.66117,0.29482,0.00345,0.94754,0.93831,0.96662,0.84963,0.57557,0.33858,0.00419,0.000911,0.000911,0.000911
112,369.642,0.65058,0.27395,0.00316,0.96153,0.97388,0.97153,0.86197,0.56782,0.31178,0.00411,0.0009011,0.0009011,0.0009011
113,372.931,0.65661,0.31175,0.00315,0.97071,0.94805,0.96795,0.86375,0.51856,0.27611,0.00366,0.0008912,0.0008912,0.0008912
114,376.086,0.62833,0.2988,0.00304,0.93722,0.96945,0.96354,0.84768,0.59289,0.29862,0.00439,0.0008813,0.0008813,0.0008813
115,379.22,0.63356,0.30062,0.00318,0.97082,0.93506,0.96535,0.86133,0.49008,0.2827,0.00351,0.0008714,0.0008714,0.0008714
116,382.537,0.63027,0.28849,0.00291,0.98625,0.93172,0.96504,0.86043,0.50141,0.29006,0.00373,0.0008615,0.0008615,0.0008615
117,385.636,0.6428,0.30306,0.00314,0.97355,0.95608,0.96635,0.86193,0.50476,0.28045,0.00367,0.0008516,0.0008516,0.0008516
118,388.897,0.63459,0.28424,0.00312,0.97362,0.95875,0.97112,0.85601,0.53476,0.29865,0.00372,0.0008417,0.0008417,0.0008417
119,392.041,0.58947,0.28977,0.00283,0.98295,0.92208,0.96898,0.84567,0.53945,0.31343,0.00404,0.0008318,0.0008318,0.0008318
120,395.336,0.5977,0.29466,0.00311,0.98492,0.94805,0.96859,0.8658,0.52441,0.28696,0.00401,0.0008219,0.0008219,0.0008219
121,398.472,0.61743,0.27652,0.003,0.96101,0.92208,0.96168,0.85138,0.56579,0.33275,0.00425,0.000812,0.000812,0.000812
122,401.725,0.66353,0.30359,0.00315,0.97331,0.94713,0.96226,0.85301,0.55846,0.30093,0.00411,0.0008021,0.0008021,0.0008021
123,404.871,0.62864,0.273,0.00286,0.98663,0.95824,0.96397,0.84601,0.55116,0.28978,0.00399,0.0007922,0.0007922,0.0007922
124,408.16,0.59531,0.26865,0.00292,0.98515,0.94805,0.96186,0.85514,0.5191,0.29565,0.00366,0.0007823,0.0007823,0.0007823
125,411.294,0.6472,0.28146,0.00294,0.96093,0.95832,0.95916,0.84924,0.52621,0.3226,0.0036,0.0007724,0.0007724,0.0007724
126,414.388,0.58187,0.25569,0.00286,0.95259,0.93506,0.95659,0.84314,0.5318,0.32747,0.00382,0.0007625,0.0007625,0.0007625
127,417.487,0.59901,0.24917,0.00291,0.97198,0.90909,0.95494,0.85004,0.51782,0.34726,0.00368,0.0007526,0.0007526,0.0007526
128,420.592,0.59484,0.24687,0.00302,0.9575,0.96104,0.9677,0.86735,0.51621,0.3237,0.00358,0.0007427,0.0007427,0.0007427
129,423.654,0.62568,0.25539,0.00294,0.94657,0.92035,0.96207,0.86044,0.4912,0.31311,0.00345,0.0007328,0.0007328,0.0007328
130,426.871,0.63948,0.27564,0.00308,0.95349,0.90909,0.95665,0.85416,0.52753,0.3316,0.00364,0.0007229,0.0007229,0.0007229
131,430.026,0.64269,0.25504,0.00285,0.93419,0.9218,0.95743,0.85217,0.48146,0.31294,0.00339,0.000713,0.000713,0.000713
132,433.33,0.58247,0.25297,0.00279,0.97252,0.91938,0.96139,0.85811,0.4934,0.31173,0.00367,0.0007031,0.0007031,0.0007031
133,436.431,0.63315,0.28821,0.00286,0.97986,0.8961,0.95746,0.84859,0.52409,0.35063,0.00374,0.0006932,0.0006932,0.0006932
134,439.68,0.56329,0.25434,0.00282,0.98633,0.94805,0.9631,0.85332,0.48035,0.29708,0.00358,0.0006833,0.0006833,0.0006833
135,442.834,0.60148,0.26024,0.00298,0.97794,0.90909,0.96513,0.87762,0.45771,0.29997,0.00324,0.0006734,0.0006734,0.0006734
136,446.14,0.54789,0.23457,0.00266,0.95989,0.93236,0.96854,0.87362,0.44985,0.37213,0.00332,0.0006635,0.0006635,0.0006635
137,449.245,0.57725,0.26254,0.00274,0.9455,0.93506,0.96859,0.87285,0.48752,0.35022,0.00345,0.0006536,0.0006536,0.0006536
138,452.573,0.54732,0.22789,0.00274,0.95774,0.93506,0.95986,0.8564,0.52594,0.29443,0.00378,0.0006437,0.0006437,0.0006437
139,455.813,0.52846,0.23376,0.00259,0.93661,0.95942,0.95988,0.86367,0.49287,0.28463,0.00352,0.0006338,0.0006338,0.0006338
140,458.926,0.58137,0.24633,0.00292,0.97783,0.92208,0.96091,0.85919,0.50766,0.28653,0.00352,0.0006239,0.0006239,0.0006239
